color,node_count
nan,2,0.5,0.5,1,1,1,0,1
0.5,4,-0.5,0.5,0.5,0.5,-0.5,-0.5,0.5,-0.5,1,0,1
0.5,4,-0.5,0.5,0.5,0.5,-0.5,-0.5,0.5,-0.5,1,0,1
0.5,4,-0.5,0.5,0.5,0.5,-0.5,-0.5,0.5,-0.5,1,0,1
0.5,4,-0.5,0.5,0.5,0.5,-0.5,-0.5,0.5,-0.5,1,0,1
0.5,4,-0.5,0.5,0.5,0.5,-0.5,-0.5,0.5,-0.5,1,0,1
